mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
120	120	359/2	359/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1129						
120	120	357/2	357/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1130						
120	120	715/4	715/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1131						
120	120	179	179	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1132						
120	120	717/4	717/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1133						
120	120	359/2	359/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1134						
120	120	719/4	719/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1135						
121	121	180	180	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1136	ornamentTrill					
121	121	361/2	361/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1137						
121	121	180	180	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1138						
121	121	721/4	721/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1139						
121	121	361/2	361/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1140						
121	121	181	181	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1141						
122	122	182	182	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1142						
122	122	365/2	365/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1143						
122	122	363/2	363/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1144						
122	122	727/4	727/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1145						
122	122	182	182	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1146						
122	122	729/4	729/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1147						
122	122	365/2	365/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1148						
122	122	731/4	731/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1149						
123	123	183	183	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	1150						
123	123	1099/6	1099/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	1151						
123	123	550/3	550/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	1152						
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1153						
123	123	184	184	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1154						
123	123	183	183	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1155						
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1156						
123	123	184	184	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1157						
124	124	369/2	369/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	1158	ornamentTrill					
124	124	369/2	369/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	1159						
