mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
55	55	439/2	439/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1163				
55	55	879/4	879/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1164				
55	55	216	216	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1165				
55	55	865/4	865/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1166				
55	55	433/2	433/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1167				
55	55	867/4	867/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1168				
55	55	217	217	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1169				
55	55	869/4	869/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1170				
55	55	435/2	435/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1171				
55	55	871/4	871/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1172				
55	55	218	218	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1173				
55	55	873/4	873/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1174				
55	55	437/2	437/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1175				
55	55	875/4	875/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1176				
55	55	219	219	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1177				
55	55	877/4	877/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1178				
55	55	439/2	439/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1179				
55	55	879/4	879/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1180				
56	56	220	220	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1181				
56	56	881/4	881/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1182				
56	56	441/2	441/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1183				
56	56	883/4	883/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1184				
56	56	221	221	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1185				
56	56	885/4	885/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1186				
56	56	443/2	443/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1187				
56	56	887/4	887/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1188				
56	56	222	222	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1189				
56	56	889/4	889/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1190				
56	56	445/2	445/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1191				
56	56	891/4	891/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1192				
56	56	223	223	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1193				
56	56	893/4	893/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1194				
56	56	447/2	447/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1195				
56	56	895/4	895/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1196				
56	56	220	220	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1197				
56	56	881/4	881/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1198				
56	56	441/2	441/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1199				
56	56	883/4	883/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1200				
56	56	221	221	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1201				
56	56	885/4	885/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1202				
56	56	443/2	443/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1203				
56	56	887/4	887/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1204				
56	56	222	222	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1205				
56	56	889/4	889/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1206				
56	56	445/2	445/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1207				
56	56	891/4	891/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1208				
56	56	223	223	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1209				
56	56	893/4	893/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1210				
56	56	447/2	447/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1211				
56	56	895/4	895/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1212				
57	57	224	224	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1213				
57	57	897/4	897/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1214				
57	57	449/2	449/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1215				
57	57	899/4	899/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1216				
57	57	225	225	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1217				
57	57	901/4	901/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1218				
57	57	451/2	451/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1219				
57	57	903/4	903/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1220				
57	57	226	226	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1221				
57	57	905/4	905/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1222				
57	57	453/2	453/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1223				
57	57	907/4	907/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1224				
57	57	227	227	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1225				
57	57	909/4	909/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1226				
57	57	455/2	455/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1227				
57	57	911/4	911/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1228				
57	57	224	224	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1229				
57	57	897/4	897/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1230				
57	57	449/2	449/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1231				
57	57	899/4	899/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1232				
57	57	225	225	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1233				
57	57	901/4	901/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1234				
57	57	451/2	451/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1235				
57	57	903/4	903/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1236				
57	57	226	226	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1237				
57	57	905/4	905/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1238				
57	57	453/2	453/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1239				
57	57	907/4	907/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1240				
57	57	227	227	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1241				
57	57	909/4	909/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1242				
57	57	455/2	455/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1243				
57	57	911/4	911/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1244				
58	58	228	228	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1245				
58	58	913/4	913/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1246				
58	58	457/2	457/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1247				
58	58	915/4	915/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1248				
58	58	229	229	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1249				
58	58	917/4	917/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1250				
58	58	459/2	459/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1251				
58	58	919/4	919/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1252				
58	58	230	230	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1253				
58	58	921/4	921/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1254				
58	58	461/2	461/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1255				
58	58	923/4	923/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1256				
58	58	231	231	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1257				
58	58	925/4	925/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1258				
58	58	463/2	463/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1259				
58	58	927/4	927/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1260				
58	58	228	228	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1261				
58	58	913/4	913/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1262				
58	58	457/2	457/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1263				
58	58	915/4	915/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1264				
58	58	229	229	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1265				
58	58	917/4	917/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1266				
58	58	459/2	459/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1267				
58	58	919/4	919/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1268				
58	58	230	230	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1269				
58	58	921/4	921/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1270				
58	58	461/2	461/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1271				
58	58	923/4	923/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1272				
58	58	231	231	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1273				
58	58	925/4	925/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1274				
58	58	463/2	463/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1275				
58	58	927/4	927/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1276				
59	59	232	232	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1277				
59	59	929/4	929/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1278				
59	59	465/2	465/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1279				
59	59	931/4	931/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1280				
59	59	233	233	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1281				
59	59	933/4	933/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1282				
59	59	467/2	467/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1283				
59	59	935/4	935/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1284				
59	59	234	234	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1285				
59	59	937/4	937/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1286				
59	59	469/2	469/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1287				
59	59	939/4	939/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1288				
59	59	235	235	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1289				
59	59	941/4	941/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1290				
59	59	471/2	471/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1291				
59	59	943/4	943/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1292				
59	59	232	232	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1293				
59	59	929/4	929/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1294				
59	59	465/2	465/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1295				
59	59	931/4	931/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1296				
59	59	233	233	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1297				
59	59	933/4	933/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1298				
59	59	467/2	467/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1299				
59	59	935/4	935/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1300				
59	59	234	234	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1301				
59	59	469/2	469/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1302				
59	59	235	235	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1303				
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1304				
60	60	236	236	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1305				
60	60	945/4	945/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1306				
60	60	473/2	473/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1307				
60	60	947/4	947/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1308				
60	60	237	237	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1309				
60	60	949/4	949/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1310				
60	60	475/2	475/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1311				
60	60	951/4	951/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1312				
60	60	238	238	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1313				
60	60	953/4	953/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1314				
60	60	477/2	477/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1315				
60	60	955/4	955/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1316				
60	60	239	239	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1317				
60	60	957/4	957/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1318				
60	60	479/2	479/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1319				
60	60	959/4	959/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1320				
60	60	236	236	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1321				
60	60	473/2	473/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1322				
60	60	237	237	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1323				
60	60	475/2	475/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1324				
60	60	238	238	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1325				
60	60	477/2	477/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1326				
60	60	239	239	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1327				
60	60	479/2	479/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1328				
61	61	240	240	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1329				
61	61	961/4	961/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1330				
61	61	481/2	481/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1331				
61	61	963/4	963/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1332				
61	61	241	241	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1333				
61	61	483/2	483/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1334				
61	61	242	242	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1335				
61	61	969/4	969/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1336				
61	61	485/2	485/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1337				
61	61	971/4	971/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1338				
61	61	243	243	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1339				
61	61	973/4	973/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1340				
61	61	487/2	487/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1341				
61	61	975/4	975/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1342				
61	61	240	240	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1343				
61	61	241	241	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1344				
61	61	965/4	965/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1345				
61	61	483/2	483/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1346				
61	61	967/4	967/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1347				
61	61	242	242	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1348				
61	61	485/2	485/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1349				
61	61	243	243	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1350				
61	61	487/2	487/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1351				
62	62	244	244	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1352				
62	62	489/2	489/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	1353				
62	62	491/2	491/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1354				
62	62	246	246	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	1355	ornamentShortTrill			
62	62	493/2	493/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	1356				
62	62	495/2	495/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1357				
62	62	244	244	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1358				
62	62	977/4	977/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1359				
62	62	489/2	489/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1360				
62	62	979/4	979/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1361				
62	62	245	245	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1362				
62	62	981/4	981/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1363				
62	62	491/2	491/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1364				
62	62	983/4	983/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1365				
62	62	246	246	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1366				
62	62	985/4	985/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1367				
62	62	493/2	493/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1368				
62	62	987/4	987/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1369				
62	62	247	247	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1370				
62	62	989/4	989/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1371				
62	62	495/2	495/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1372				
62	62	991/4	991/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1373				
63	63	248	248	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1374	ornamentShortTrill			
63	63	497/2	497/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	1375				
63	63	499/2	499/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1376				
63	63	250	250	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1377				
63	63	1001/4	1001/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1378				
63	63	501/2	501/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1379				
63	63	1003/4	1003/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1380				
63	63	251	251	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1381				
63	63	1005/4	1005/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1382				
63	63	503/2	503/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1383				
63	63	1007/4	1007/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1384				
63	63	248	248	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1385				
63	63	993/4	993/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1386				
63	63	497/2	497/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1387				
63	63	995/4	995/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1388				
63	63	249	249	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1389				
63	63	997/4	997/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1390				
63	63	499/2	499/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1391				
63	63	999/4	999/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1392				
63	63	250	250	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1393				
63	63	501/2	501/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1394				
63	63	251	251	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1395				
63	63	503/2	503/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1396				
64	64	252	252	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1397				
64	64	505/2	505/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	1398				
64	64	507/2	507/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1399				
64	64	254	254	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	1400	ornamentShortTrill			
64	64	509/2	509/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	1401				
64	64	511/2	511/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1402				
64	64	252	252	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1403				
64	64	1009/4	1009/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1404				
64	64	505/2	505/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1405				
64	64	1011/4	1011/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1406				
64	64	253	253	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1407				
64	64	1013/4	1013/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1408				
64	64	507/2	507/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1409				
64	64	1015/4	1015/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1410				
64	64	254	254	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1411				
64	64	1017/4	1017/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1412				
64	64	509/2	509/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1413				
64	64	1019/4	1019/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1414				
64	64	255	255	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1415				
64	64	1021/4	1021/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1416				
64	64	511/2	511/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1417				
64	64	1023/4	1023/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1418				
65	65	256	256	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1419	ornamentShortTrill			
65	65	513/2	513/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	1420				
65	65	515/2	515/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1421				
65	65	258	258	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1422				
65	65	1033/4	1033/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1423				
65	65	517/2	517/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1424				
65	65	1035/4	1035/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1425				
65	65	259	259	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1426				
65	65	1037/4	1037/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1427				
65	65	519/2	519/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1428				
65	65	1039/4	1039/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1429				
65	65	256	256	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1430				
65	65	1025/4	1025/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1431				
65	65	513/2	513/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1432				
65	65	1027/4	1027/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1433				
65	65	257	257	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1434				
65	65	1029/4	1029/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1435				
65	65	515/2	515/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1436				
65	65	1031/4	1031/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1437				
65	65	258	258	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1438				
65	65	517/2	517/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1439				
65	65	259	259	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1440				
65	65	519/2	519/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1441				
66	66	260	260	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1442				
66	66	1041/4	1041/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1443				
66	66	521/2	521/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1444				
66	66	1043/4	1043/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1445				
66	66	261	261	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1446				
